Student Name,Student ID,Major
Neil Graves,SID46150,Electrical Engineering
Neil Hernandez,SID65300,Art
Neil Herrera,SID58785,Literature
Neil Hoffman,SID50951,Mechanical Engineering
Neil Hunter,SID6300,Medical
Neil Martinez,SID9571,Physics
Neil Mclaughlin,SID76001,Art
Neil Osborne,SID55077,Psychology
Neil Pierce,SID17689,Medical
Neil Ramos,SID94827,Mathematics
Neil Rich,SID47402,History
Neil Robinson,SID9008,Mathematics
Neil Smith,SID54003,Mathematics
Neil Sosa,SID70616,Psychology
Neil Valentine,SID1371,Medical
Neil White,SID4141,Art
Nicholas Abbott,SID89042,Art
Nicholas Acosta,SID2537,Physics
Nicholas Adams,SID50935,Physics
Nicholas Aguilar,SID28313,Mathematics
Nicholas Aguilar,SID85192,Mechanical Engineering
Nicholas Aguirre,SID31861,Physics
Nicholas Alvarado,SID16036,BioEngineering
Nicholas Anderson,SID21780,Computer Science
Nicholas Anderson,SID34398,Electrical Engineering
Nicholas Anderson,SID52360,Physics
Nicholas Anderson,SID86026,BioEngineering
Nicholas Andrade,SID10137,Literature
Nicholas Andrews,SID21100,Computer Science
Nicholas Andrews,SID96427,History
Nicholas Arias,SID28581,Electrical Engineering
Nicholas Arnold,SID32188,Computer Science
Nicholas Ashley,SID88019,Computer Science
Nicholas Austin,SID12937,Mathematics
Nicholas Austin,SID39653,Computer Science
Nicholas Avila,SID44204,Computer Science
Nicholas Ayers,SID18040,Computer Science
Nicholas Bailey,SID66692,Computer Science
Nicholas Baker,SID5536,Psychology
Nicholas Baker,SID17439,Computer Science
Nicholas Baker,SID56131,Mathematics
Nicholas Baldwin,SID57137,Medical
Nicholas Barber,SID56395,Literature
Nicholas Barber,SID59164,Economics
Nicholas Barker,SID48736,Computer Science
Nicholas Barnes,SID19422,BioEngineering
Nicholas Barnes,SID100318,Psychology
Nicholas Baxter,SID65817,BioEngineering
Nicholas Beard,SID36372,Electrical Engineering
Nicholas Beard,SID100399,Psychology
Nicholas Bennett,SID18205,BioEngineering
Nicholas Bennett,SID85236,Physics
Nicholas Bentley,SID32420,Mechanical Engineering
Nicholas Berry,SID17186,Economics
Nicholas Bishop,SID47833,Art
Nicholas Bishop,SID51282,Medical
Nicholas Blevins,SID48976,Literature
Nicholas Blevins,SID78945,Medical
Nicholas Bonilla,SID76627,Economics
Nicholas Bowman,SID9533,Computer Science
Nicholas Bradford,SID54691,BioEngineering
Nicholas Bradley,SID37005,Medical
Nicholas Bradley,SID90127,Art
Nicholas Bridges,SID70377,Economics
Nicholas Bright,SID78935,Psychology
Nicholas Brooks,SID51290,Economics
Nicholas Brooks,SID55269,BioEngineering
Nicholas Brown,SID12969,History
Nicholas Brown,SID15532,Computer Science
Nicholas Brown,SID20484,Psychology
Nicholas Brown,SID23948,History
Nicholas Brown,SID23997,Electrical Engineering
Nicholas Brown,SID46516,Medical
Nicholas Brown,SID50306,Art
Nicholas Brown,SID72417,Literature
Nicholas Brown,SID76167,Physics
Nicholas Brown,SID82874,Electrical Engineering
Nicholas Brown,SID84341,Mathematics
Nicholas Buchanan,SID68067,Mechanical Engineering
Nicholas Bullock,SID68102,Psychology
Nicholas Burch,SID38956,Medical
Nicholas Burke,SID11258,Medical
Nicholas Burns,SID79821,BioEngineering
Nicholas Burton,SID77498,History
Nicholas Bush,SID80813,Mathematics
Nicholas Butler,SID36588,Electrical Engineering
Nicholas Butler,SID50129,History
Nicholas Campbell,SID9746,Mathematics
Nicholas Campos,SID68320,Psychology
Nicholas Cantu,SID74275,Economics
Nicholas Carlson,SID15162,Art
Nicholas Carney,SID89139,Computer Science
Nicholas Carroll,SID17366,Mechanical Engineering
Nicholas Carroll,SID67872,Mechanical Engineering
Nicholas Carter,SID10244,Art
Nicholas Carter,SID69659,Mathematics
Nicholas Casey,SID78175,Psychology
Nicholas Castillo,SID23386,Computer Science
Nicholas Castro,SID10011,Mathematics
Nicholas Castro,SID26403,Electrical Engineering
Nicholas Chambers,SID58558,Art
Nicholas Chambers,SID87924,Mathematics
Nicholas Chambers,SID98267,History
Nicholas Chandler,SID8939,Psychology
Nicholas Chapman,SID40172,Electrical Engineering
Nicholas Chase,SID2454,Art
Nicholas Chavez,SID61079,Psychology
Nicholas Chavez,SID74677,Medical
Nicholas Clark,SID30857,Mechanical Engineering
Nicholas Clark,SID35657,History
Nicholas Clark,SID38085,Computer Science
Nicholas Clark,SID63420,BioEngineering
Nicholas Clark,SID63654,BioEngineering
Nicholas Cole,SID75391,Electrical Engineering
Nicholas Coleman,SID10240,Economics
Nicholas Collins,SID81316,Physics
Nicholas Colon,SID92808,Literature
Nicholas Conner,SID12036,Medical
Nicholas Conner,SID84984,Art
Nicholas Cook,SID63820,BioEngineering
Nicholas Cooley III,SID74003,Art
Nicholas Cox,SID34191,Art
Nicholas Craig,SID100651,Physics
Nicholas Crawford,SID6007,Art
Nicholas Curtis,SID59855,Physics
Nicholas Davila,SID98080,Medical
Nicholas Davis,SID15709,Mathematics
Nicholas Davis,SID68307,Economics
Nicholas Day,SID100058,Art
Nicholas Decker,SID53430,Physics
Nicholas Douglas,SID75483,Electrical Engineering
Nicholas Drake,SID40696,Mathematics
Nicholas Duffy Jr.,SID37679,Mechanical Engineering
Nicholas Duncan,SID12643,BioEngineering
Nicholas Duncan,SID54031,Electrical Engineering
Nicholas Dunn,SID72378,Electrical Engineering
Nicholas Elliott,SID52621,Mechanical Engineering
Nicholas Elliott,SID80725,Physics
Nicholas Ellis,SID65430,Physics
Nicholas Erickson,SID72402,Mechanical Engineering
Nicholas Estrada,SID41286,Literature
Nicholas Evans,SID27791,Mathematics
Nicholas Evans,SID62127,Psychology
Nicholas Farmer,SID77574,Mechanical Engineering
Nicholas Fernandez,SID60280,Medical
Nicholas Ferrell,SID86011,Electrical Engineering
Nicholas Fischer,SID32575,Computer Science
Nicholas Fischer,SID67140,History
Nicholas Fisher,SID77446,Literature
Nicholas Fisher,SID97923,Computer Science
Nicholas Fleming,SID87052,Mathematics
Nicholas Fletcher,SID59264,Medical
Nicholas Flores,SID53788,Physics
Nicholas Flores,SID74512,History
Nicholas Flores DDS,SID14410,Medical
Nicholas Flynn,SID40944,Mathematics
Nicholas Ford,SID23448,Medical
Nicholas Ford,SID91352,Psychology
Nicholas Ford,SID94116,Literature
Nicholas Foster,SID28881,Mathematics
Nicholas Foster,SID55252,Art
Nicholas Fowler,SID34292,BioEngineering
Nicholas Freeman MD,SID62703,Physics
Nicholas French,SID69994,Literature
Nicholas Frye,SID75526,Economics
Nicholas Gamble,SID96559,Electrical Engineering
Nicholas Garcia,SID4699,Psychology
Nicholas Garcia,SID8138,History
Nicholas Garcia,SID24660,History
Nicholas Garcia,SID25728,Mathematics
Nicholas Garcia,SID54430,Art
Nicholas Garcia,SID65722,Literature
Nicholas Garcia,SID89769,Computer Science
Nicholas Garrett,SID95560,Physics
Nicholas Garza,SID3629,Economics
Nicholas George,SID27333,BioEngineering
Nicholas Gibson,SID11637,History
Nicholas Gilbert,SID70470,Economics
Nicholas Gilmore,SID58015,Medical
Nicholas Gonzalez,SID11945,Art
Nicholas Gonzalez,SID21273,Art
Nicholas Gonzalez,SID30684,Physics
Nicholas Gonzalez,SID76379,Literature
Nicholas Goodman,SID88127,Psychology
Nicholas Gould,SID56096,Literature
Nicholas Graham,SID10675,History
Nicholas Graham,SID30804,Medical
Nicholas Graves,SID95554,Mathematics
Nicholas Gray,SID72614,Economics
Nicholas Green,SID72956,Economics
Nicholas Greene,SID72861,Psychology
Nicholas Greer,SID16056,Art
Nicholas Griffin,SID35859,Economics
Nicholas Griffin,SID44114,Medical
Nicholas Griffin,SID69193,Computer Science
Nicholas Griffith,SID44842,Mechanical Engineering
Nicholas Gross,SID25203,History
Nicholas Guerra,SID2917,Physics
Nicholas Guerra,SID10974,Mechanical Engineering
Nicholas Gutierrez,SID12156,Mathematics
Nicholas Gutierrez,SID14923,Computer Science
Nicholas Gutierrez,SID50420,Mathematics
Nicholas Gutierrez,SID56374,Mathematics
Nicholas Gutierrez,SID71063,Physics
Nicholas Gutierrez,SID73989,Computer Science
Nicholas Guzman,SID13631,Psychology
Nicholas Guzman,SID16115,History
Nicholas Haas,SID91281,Physics
Nicholas Hahn,SID36846,History
Nicholas Hale,SID23307,Art
Nicholas Hall,SID86766,Computer Science
Nicholas Hamilton,SID55387,History
Nicholas Hamilton,SID56600,History
Nicholas Hamilton Jr.,SID23082,Physics
Nicholas Hammond,SID94576,Art
Nicholas Hampton,SID79471,Mechanical Engineering
Nicholas Hancock,SID22352,History
Nicholas Hardy,SID5748,Economics
Nicholas Harper,SID49655,History
Nicholas Harrell,SID30175,History
Nicholas Hatfield,SID73449,Economics
Nicholas Hawkins,SID51113,Medical
Nicholas Hawkins,SID86162,Art
Nicholas Haynes,SID5694,History
Nicholas Haynes,SID8746,Mathematics
Nicholas Henderson,SID20364,Physics
Nicholas Hendrix,SID4324,Medical
Nicholas Hendrix,SID47778,Psychology
Nicholas Henry MD,SID89146,Literature
Nicholas Hernandez,SID9329,Computer Science
Nicholas Hernandez,SID48862,BioEngineering
Nicholas Hernandez,SID59212,Computer Science
Nicholas Hernandez,SID76702,Physics
Nicholas Hernandez,SID82206,History
Nicholas Hess,SID48553,Computer Science
Nicholas Hickman,SID77613,Electrical Engineering
Nicholas Higgins,SID19788,Economics
Nicholas Hill,SID86804,Psychology
Nicholas Hill,SID95943,Literature
Nicholas Holmes,SID50732,Psychology
Nicholas Horn,SID90309,Physics
Nicholas Horton,SID46197,Mechanical Engineering
Nicholas Howe,SID69895,BioEngineering
Nicholas Huber,SID19111,Economics
Nicholas Hughes,SID48073,Physics
Nicholas Hughes,SID73216,Physics
Nicholas Hughes,SID82437,Physics
Nicholas Humphrey,SID4427,Psychology
Nicholas Hunt,SID68241,Art
Nicholas Jackson,SID62202,Mechanical Engineering
Nicholas Jackson,SID72755,Computer Science
Nicholas Jacobs,SID92712,Computer Science
Nicholas James,SID34906,Mechanical Engineering
Nicholas James,SID65759,Medical
Nicholas James,SID95141,Physics
Nicholas Johnson,SID2068,History
Nicholas Johnson,SID16813,Economics
Nicholas Johnson,SID42443,Mechanical Engineering
Nicholas Johnson,SID47119,Mechanical Engineering
Nicholas Johnson,SID60117,Art
Nicholas Johnson,SID64700,Physics
Nicholas Johnson,SID70197,Electrical Engineering
Nicholas Johnson,SID73097,Medical
Nicholas Johnson,SID77479,Art
Nicholas Johnson,SID89794,Psychology
Nicholas Johnson,SID95448,Psychology
Nicholas Johnson,SID100338,Electrical Engineering
Nicholas Jones,SID46375,Literature
Nicholas Jones,SID58861,Economics
Nicholas Jones,SID69918,Art
Nicholas Jones,SID76446,Literature
Nicholas Jones,SID90198,BioEngineering
Nicholas Joseph,SID28265,Mechanical Engineering
Nicholas Juarez,SID30000,Economics
Nicholas Kaiser,SID21040,Economics
Nicholas Kemp,SID66571,Mathematics
Nicholas Kent,SID94257,Psychology
Nicholas King,SID3709,Art
Nicholas King,SID52095,Mechanical Engineering
Nicholas King,SID54854,Literature
Nicholas King,SID60896,Medical
Nicholas King,SID99772,History
Nicholas Lam,SID33053,Mathematics
Nicholas Lamb,SID68656,Mechanical Engineering
Nicholas Larsen,SID70342,Art
Nicholas Larson,SID61406,Literature
Nicholas Larson,SID68943,Medical
Nicholas Lawson,SID84645,Physics
Nicholas Lee,SID64096,Literature
Nicholas Levine,SID97209,Electrical Engineering
Nicholas Lewis,SID46492,Mechanical Engineering
Nicholas Lewis,SID82774,Art
Nicholas Lindsey,SID39377,Computer Science
Nicholas Liu,SID12422,BioEngineering
Nicholas Long,SID52605,Mathematics
Nicholas Long,SID70440,Mechanical Engineering
Nicholas Lopez,SID41339,BioEngineering
Nicholas Lopez DDS,SID52697,BioEngineering
Nicholas Love,SID78543,Physics
Nicholas Love,SID92593,Art
Nicholas Lutz,SID46124,Physics
Nicholas Lyons,SID57618,Art
Nicholas Macdonald,SID60703,Mathematics
Nicholas Maldonado,SID93027,Physics
Nicholas Malone,SID85873,Psychology
Nicholas Martin,SID26122,Electrical Engineering
Nicholas Martin,SID27555,Electrical Engineering
Nicholas Martin,SID55568,Medical
Nicholas Martin,SID58620,Economics
Nicholas Martinez,SID35543,Computer Science
Nicholas Martinez,SID81096,Physics
Nicholas Matthews,SID35126,Economics
Nicholas May,SID22378,Medical
Nicholas May,SID28309,History
Nicholas May,SID66664,BioEngineering
Nicholas Mccarthy,SID1123,Psychology
Nicholas Mcclure,SID20953,Mechanical Engineering
Nicholas Mccormick,SID75864,Literature
Nicholas Mcdonald,SID35218,BioEngineering
Nicholas Mcgee,SID9506,Medical
Nicholas Mckenzie,SID18174,Mechanical Engineering
Nicholas Mckinney,SID56602,Psychology
Nicholas Mclaughlin,SID57231,Electrical Engineering
Nicholas Medina,SID78753,Mechanical Engineering
Nicholas Melendez,SID28850,Economics
Nicholas Melendez,SID34304,BioEngineering
Nicholas Mendez,SID82499,BioEngineering
Nicholas Mercer,SID20004,Economics
Nicholas Meyer,SID14881,BioEngineering
Nicholas Meza,SID65506,Art
Nicholas Michael,SID16513,History
Nicholas Miles,SID36835,Psychology
Nicholas Miles,SID40501,Literature
Nicholas Miller,SID12049,Computer Science
Nicholas Miller,SID14960,Electrical Engineering
Nicholas Miller,SID22365,Economics
Nicholas Miller,SID37262,Economics
Nicholas Miller,SID55103,Medical
Nicholas Miller,SID77196,Art
Nicholas Miller,SID96295,Computer Science
Nicholas Mills,SID45388,Art
Nicholas Mitchell,SID6331,Electrical Engineering
Nicholas Mitchell,SID50480,Art
Nicholas Mitchell,SID61353,Computer Science
Nicholas Molina,SID18335,Art
Nicholas Montgomery PhD,SID20087,Psychology
Nicholas Montoya,SID5570,BioEngineering
Nicholas Moore,SID45084,BioEngineering
Nicholas Moore,SID46779,Literature
Nicholas Moore,SID94870,Physics
Nicholas Moran,SID15342,Mechanical Engineering
Nicholas Moran,SID54807,Physics
Nicholas Moreno,SID81093,Medical
Nicholas Morris,SID11337,Medical
Nicholas Morris,SID29644,Mathematics
Nicholas Morris,SID80743,Literature
Nicholas Morrow,SID7155,Psychology
Nicholas Moss,SID84777,Economics
Nicholas Mueller,SID22474,Economics
Nicholas Murphy,SID100047,Literature
Nicholas Murray,SID43982,Economics
Nicholas Murray,SID99223,Electrical Engineering
Nicholas Myers,SID5357,Economics
Nicholas Myers,SID40520,BioEngineering
Nicholas Myers,SID83962,Computer Science
Nicholas Navarro,SID29127,Medical
Nicholas Nguyen,SID35329,Art
Nicholas Norman,SID66766,Literature
Nicholas Oconnor,SID20949,Psychology
Nicholas Oliver,SID11653,Electrical Engineering
Nicholas Olsen,SID12879,Medical
Nicholas Oneal,SID78419,Economics
Nicholas Owens,SID59585,Electrical Engineering
Nicholas Owens,SID76326,Medical
Nicholas Pace,SID58536,Electrical Engineering
Nicholas Page,SID55778,Psychology
Nicholas Parker,SID14044,Medical
Nicholas Parker,SID45204,BioEngineering
Nicholas Parker,SID83578,Literature
Nicholas Patel,SID8857,Psychology
Nicholas Patrick,SID99788,Economics
Nicholas Patterson,SID19681,BioEngineering
Nicholas Peck,SID95528,Literature
Nicholas Perez,SID20094,Medical
Nicholas Perez,SID77542,Physics
Nicholas Perry,SID88202,Psychology
Nicholas Peters,SID6428,History
Nicholas Peters,SID34326,Medical
Nicholas Peters,SID38111,History
Nicholas Phillips,SID5582,Physics
Nicholas Pineda,SID43962,History
Nicholas Pittman,SID57638,BioEngineering
Nicholas Pitts,SID77480,Mechanical Engineering
Nicholas Porter,SID20171,Medical
Nicholas Porter,SID87944,Psychology
Nicholas Powell,SID23383,Physics
Nicholas Powell,SID63031,Physics
Nicholas Powell,SID83314,Mathematics
Nicholas Prince,SID94815,Literature
Nicholas Pruitt MD,SID68643,Psychology
Nicholas Ramos,SID66908,History
Nicholas Ramos,SID73726,Psychology
Nicholas Ramsey,SID68221,Art
Nicholas Ramsey,SID98953,Art
Nicholas Randall,SID22220,Computer Science
Nicholas Ray DVM,SID64192,Literature
Nicholas Raymond,SID52346,Computer Science
Nicholas Reed,SID26519,Psychology
Nicholas Reed,SID79567,Computer Science
Nicholas Reed,SID84413,History
Nicholas Reyes,SID36974,Literature
Nicholas Reyes,SID76796,Art
Nicholas Reyes,SID80622,Medical
Nicholas Richard,SID62591,BioEngineering
Nicholas Richardson,SID4964,History
Nicholas Richardson,SID55684,Economics
Nicholas Rivera,SID40482,Psychology
Nicholas Rivera DDS,SID87038,Economics
Nicholas Roach,SID94721,Mathematics
Nicholas Robbins,SID88521,Medical
Nicholas Roberson,SID88850,Electrical Engineering
Nicholas Robinson,SID73944,Mathematics
Nicholas Robinson MD,SID69746,Computer Science
Nicholas Robles,SID91995,Medical
Nicholas Rocha Jr.,SID88101,Art
Nicholas Rodriguez,SID29896,Medical
Nicholas Rodriguez,SID73232,Computer Science
Nicholas Rodriguez,SID75684,Art
Nicholas Rogers,SID39785,Electrical Engineering
Nicholas Rogers,SID65736,Economics
Nicholas Rojas DVM,SID29958,History
Nicholas Rose,SID73210,Medical
Nicholas Ross,SID98491,Literature
Nicholas Ruiz,SID1160,Computer Science
Nicholas Ruiz,SID90747,Medical
Nicholas Russell,SID11724,Physics
Nicholas Russell,SID98187,Mechanical Engineering
Nicholas Salinas,SID99102,Psychology
Nicholas Sampson,SID28916,Literature
Nicholas Sanchez,SID31903,Economics
Nicholas Sanchez,SID66435,Mechanical Engineering
Nicholas Sanders,SID71725,Mathematics
Nicholas Sandoval,SID74473,Mathematics
Nicholas Sandoval,SID83925,BioEngineering
Nicholas Sawyer,SID34696,BioEngineering
Nicholas Scott,SID24429,Computer Science
Nicholas Scott,SID77359,Electrical Engineering
Nicholas Sellers,SID64985,History
Nicholas Sharp,SID24980,Mathematics
Nicholas Shaw,SID37907,Mathematics
Nicholas Shaw,SID66411,Economics
Nicholas Shelton,SID40049,Psychology
Nicholas Shelton,SID44473,History
Nicholas Sheppard,SID95270,Psychology
Nicholas Silva,SID66901,Computer Science
Nicholas Silva,SID71608,Mathematics
Nicholas Simmons,SID39224,Physics
Nicholas Simpson,SID20335,Art
Nicholas Sims,SID87371,Mechanical Engineering
Nicholas Sims,SID100580,Medical
Nicholas Small,SID52928,Mathematics
Nicholas Smith,SID22546,Physics
Nicholas Smith,SID34365,Computer Science
Nicholas Smith,SID41411,Medical
Nicholas Smith,SID53369,Economics
Nicholas Smith,SID58324,Art
Nicholas Smith,SID59084,Psychology
Nicholas Smith,SID59700,Literature
Nicholas Smith,SID65564,Art
Nicholas Smith,SID78989,Computer Science
Nicholas Smith,SID82079,Art
Nicholas Smith,SID87102,Economics
Nicholas Smith,SID88452,History
Nicholas Snyder,SID36781,Art
Nicholas Solomon,SID34865,Art
Nicholas Sparks,SID85932,Psychology
Nicholas Spence,SID80771,Physics
Nicholas Stark,SID24852,Computer Science
Nicholas Stewart,SID63129,Mathematics
Nicholas Stone,SID2431,Electrical Engineering
Nicholas Stone,SID19868,Art
Nicholas Stone,SID65424,BioEngineering
Nicholas Suarez,SID26685,Mathematics
Nicholas Sweeney,SID63647,Mechanical Engineering
Nicholas Taylor,SID84266,Mechanical Engineering
Nicholas Terry,SID81421,Medical
Nicholas Thomas,SID10863,History
Nicholas Thomas,SID27857,Medical
Nicholas Thomas,SID29139,Physics
Nicholas Thomas,SID37381,Mechanical Engineering
Nicholas Thomas,SID44569,Psychology
Nicholas Thomas,SID51002,Psychology
Nicholas Thomas,SID53444,Computer Science
Nicholas Thomas,SID70666,Physics
Nicholas Thompson,SID3430,BioEngineering
Nicholas Thompson,SID15666,History
Nicholas Thompson,SID17828,Electrical Engineering
Nicholas Thompson,SID36319,Economics
Nicholas Thompson,SID79369,Computer Science
Nicholas Thornton,SID44480,Mathematics
Nicholas Townsend,SID13849,Mechanical Engineering
Nicholas Townsend,SID100384,History
Nicholas Tran,SID12596,Electrical Engineering
Nicholas Trevino,SID81328,Computer Science
Nicholas Tucker,SID92620,Economics
